window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
112,0.07631554442166398,0.6702280552910516,0.03049660196471424,0.12188680958276242,0.02330988628676082,0.08282063827374311,0.11405319720506668
113,0.0801762911299148,0.737413089660957,0.030605224376050566,0.13157777655960862,0.023578798113455417,0.08472279776833463,0.12184204906225204
114,0.07821023744047498,0.696565103808241,0.03364168594183981,0.1283450313513257,0.020921725173564942,0.08446974100202688,0.11661230027675629
115,0.07565977272323789,0.7046218610659811,0.03471372975166031,0.13041489136799186,0.02256318768171333,0.07420855582041216,0.12126527726650238
116,0.07194906168968516,0.6817841077075903,0.03337940109578338,0.12600864489747007,0.022152984434314533,0.06821849398132265,0.10114748030900955
117,0.0737575166944782,0.6510401350145225,0.032653907634829706,0.12099479726050011,0.02285568727228016,0.07696399694363233,0.08139928430318832
118,0.08006455464288491,0.701055756349191,0.03531910458455117,0.13042434055092827,0.024466423146542206,0.08464810703264683,0.08322136849164963
119,0.07992454611908503,0.72776908473685,0.03344463014005688,0.13263383793959876,0.024544532340619984,0.08226142783229243,0.08082261681556702
120,0.08002015080853737,0.7541006313892598,0.034165167709404316,0.13701309109224083,0.022830063074389423,0.0801926548276763,0.05607001110911369
121,0.08133120271335316,0.8154698432705592,0.03311474029797484,0.14487975500834402,0.02319676615777497,0.07659385144136704,0.061338551342487335
122,0.07653434826308413,0.7151154728867328,0.03169343529411231,0.12932515495020094,0.025554285749271093,0.07494994711144332,0.09248781204223633
123,0.07294112968928101,0.6356468479935318,0.028457905474074983,0.11519918297685451,0.023936319973273286,0.07884454156416099,0.1048605814576149
124,0.07576094066850862,0.6527131940605654,0.03057382126200167,0.11945087451893935,0.02460928909863937,0.08228994367301734,0.1179627925157547
125,0.07825135595907967,0.7208477800139566,0.02945661359087511,0.1282267802227439,0.02425656125731465,0.08176830509241789,0.10969078540802002
126,0.07664803019384613,0.6721959983262444,0.034027377027971956,0.12519432292772517,0.021710920023521738,0.08223999545073582,0.1223432719707489
127,0.07487604090138747,0.6713284181181858,0.03469532440413042,0.12564290922042406,0.0225928757840975,0.07620280059985919,0.15494289994239807
128,0.07269790053764522,0.6562194334706979,0.03307187396052733,0.12209295389055172,0.022683378537647698,0.07323993560384984,0.13000240921974182
129,0.07487732359777519,0.6487894964135175,0.03181674676696076,0.11995571100218314,0.02290603890078644,0.08090860872878336,0.07865487039089203
130,0.0802154322535599,0.685546788574983,0.03333973626381165,0.1265121723082647,0.024128627401107123,0.08878173895158939,0.09163808077573776
131,0.07977378131100679,0.7104186131930642,0.03261530001500972,0.1294443447547318,0.024078618824920812,0.08504530547307265,0.11495072394609451
132,0.07846812554555775,0.7452173768245856,0.03322464448724286,0.1349378919640061,0.021886918329680104,0.07856563624330842,0.07616132497787476
133,0.07996130029171263,0.841215645825846,0.030585281492830175,0.14638961925468955,0.02259686169809551,0.07203040496852278,0.06359948217868805
134,0.07659259623599601,0.7462352929384959,0.031231187270215992,0.13337463093711313,0.025207372234886005,0.07187038687348982,0.08898307383060455
135,0.0738665059733726,0.6628476221025023,0.029072551338976117,0.11961184716233698,0.024209835486485056,0.07728891910905536,0.0792682096362114
136,0.0758657816101311,0.6595011706306381,0.03026997110690925,0.12016014246744192,0.025042397227649987,0.08157867719465511,0.09500622749328613
137,0.07977423166163825,0.7228253152011981,0.03003362821984404,0.12900386921718035,0.026262074246579312,0.0835214365387155,0.10836520791053772
138,0.07694805620803849,0.6648169219901563,0.03236081202664978,0.12271168487857928,0.02498537114353713,0.082372230552754,0.09868335723876953
139,0.07499206910048394,0.6815438254093102,0.03339845972400379,0.12599065482190472,0.024729092565681936,0.07434841106219246,0.1082693561911583
