window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
7406,0,6,0.0037961825728416443,0.009408190846443176,2.7664244174957275,2.7664241790771484,5.303128440125194e-15,1.181932134386443e-06,1.181932134386443e-06
7407,0,6,0.003929760307073593,0.010297027416527271,2.8146750926971436,2.8146750926971436,5.273894792016606e-15,1.1584644425965962e-06,1.1584644425965962e-06
7408,0,6,0.003969981335103512,0.013211144134402275,2.829042673110962,2.829042673110962,5.6549448453166885e-15,1.1934931762880296e-06,1.1934931762880296e-06
7409,0,6,0.010338224470615387,0.015764079988002777,4.565288543701172,4.565288543701172,5.937396875424581e-15,7.578356644444284e-07,7.578356644444284e-07
7410,0,6,0.012623142451047897,0.017233749851584435,5.044626235961914,5.044626235961914,5.922046520837965e-15,6.849394367236528e-07,6.849394367236528e-07
7411,0,6,0.013564231805503368,0.018368564546108246,5.2292914390563965,5.2292914390563965,5.749399606847384e-15,6.510489356514881e-07,6.510489356514881e-07
7412,0,6,0.003575264010578394,0.011499299667775631,2.6847219467163086,2.6847217082977295,5.97095208563006e-15,1.29231318624079e-06,1.29231318624079e-06
7413,0,6,0.00379069778136909,0.009138892404735088,2.764425039291382,2.764425039291382,6.025295601943528e-15,1.260751787413028e-06,1.260751787413028e-06
7414,0,6,0.007506831549108028,0.011531325988471508,3.8902149200439453,3.8902149200439453,5.566992332205591e-15,8.611562520854932e-07,8.611562520854932e-07
7415,0,6,0.006952162366360426,0.01195419393479824,3.7437357902526855,3.7437357902526855,5.8061863896972064e-15,9.138723839896556e-07,9.138723839896556e-07
7416,0,6,0.010049297474324703,0.015318464487791061,4.501042366027832,4.501042366027832,5.619150079998669e-15,7.477690360246925e-07,7.477690360246925e-07
7417,0,6,0.006565270014107227,0.012805591337382793,3.6380741596221924,3.6380741596221924,5.435410422530845e-15,9.098920941141841e-07,9.098920941141841e-07
7418,0,6,0.0054496778175234795,0.01389291975647211,3.31459641456604,3.31459641456604,5.430981710766126e-15,9.982832125388086e-07,9.982832125388086e-07
7419,0,6,0.007081874180585146,0.016962744295597076,3.7784993648529053,3.7784993648529053,5.762272390063281e-15,9.020337188303529e-07,9.020337188303529e-07
7420,0,6,0.0041306656785309315,0.014921183697879314,2.8857271671295166,2.8857271671295166,5.20768137949679e-15,1.1228253242734354e-06,1.1228253242734354e-06
7421,0,6,0.009931844659149647,0.02061370573937893,4.474661827087402,4.474661827087402,5.579413223344128e-15,7.495132194890175e-07,7.495132194890175e-07
7422,0,6,0.010832173749804497,0.0229664146900177,4.673078536987305,4.673078536987305,5.494360951044429e-15,7.121980161173269e-07,7.121980161173269e-07
7423,0,6,0.00625320291146636,0.0175594761967659,3.5505568981170654,3.5505571365356445,5.382183719158332e-15,9.27743712964002e-07,9.27743712964002e-07
7424,0,6,0.0038748665247112513,0.013580349273979664,2.794947385787964,2.794947385787964,5.657275456471059e-15,1.2083014553354587e-06,1.2083014553354587e-06
7425,0,6,0.005357591435313225,0.013877044431865215,3.2864725589752197,3.2864725589752197,5.466562600264964e-15,1.0101185807798174e-06,1.0101185807798174e-06
7426,0,6,0.0031080215703696012,0.011611389927566051,2.5031521320343018,2.5031521320343018,5.179763597071762e-15,1.2909606539324159e-06,1.2909606539324159e-06
7427,0,6,0.005820433609187603,0.01614515110850334,3.4254918098449707,3.4254918098449707,5.402298634073254e-15,9.634110256229178e-07,9.634110256229178e-07
7428,0,6,0.006221459247171879,0.017491409555077553,3.5415337085723877,3.5415337085723877,5.277594631930213e-15,9.210259577230318e-07,9.210259577230318e-07
7429,0,6,0.00551254628226161,0.015735378488898277,3.333660364151001,3.33366060256958,5.485936361351038e-15,9.975835837394698e-07,9.975835837394698e-07
7430,0,6,0.0034246703144162893,0.009542956948280334,2.6275718212127686,2.6275720596313477,5.32241834494949e-15,1.246651663677767e-06,1.246651663677767e-06
7431,0,6,0.003025025362148881,0.01157277449965477,2.4695041179656982,2.4695041179656982,5.265820450446905e-15,1.3193758832130698e-06,1.3193758832130698e-06
7432,0,6,0.0035504477564245462,0.010168456472456455,2.6753883361816406,2.6753883361816406,6.256082010400697e-15,1.3274238881422207e-06,1.3274238881422207e-06
7433,0,6,0.008309521712362766,0.016666734591126442,4.092920303344727,4.092920303344727,5.31212689464035e-15,7.995510031832964e-07,7.995510031832964e-07
7434,0,6,0.009282262064516544,0.02414337545633316,4.325857162475586,4.325857162475586,6.006555421502e-15,8.044254968808673e-07,8.044254968808673e-07
7435,0,6,0.005478688981384039,0.01788119599223137,3.3234074115753174,3.3234074115753174,5.7901101278747934e-15,1.02802835044713e-06,1.02802835044713e-06
7436,0,6,0.006621089763939381,0.015752535313367844,3.6535072326660156,3.6535072326660156,5.931633663251463e-15,9.4650397386431e-07,9.4650397386431e-07
7437,0,6,0.006372873205691576,0.015266834758222103,3.5843703746795654,3.5843703746795654,5.707969954847755e-15,9.463967103329196e-07,9.463967103329196e-07
7438,0,6,0.004428825341165066,0.011531459167599678,2.9880614280700684,2.9880614280700684,5.634662217878211e-15,1.1279495311100618e-06,1.1279495311100618e-06
7439,0,6,0.004347220528870821,0.012359529733657837,2.960404634475708,2.960404634475708,5.792704589792233e-15,1.1543429536686745e-06,1.1543429536686745e-06
7440,0,6,0.0046311174519360065,0.014504426158964634,3.055541515350342,3.0555412769317627,5.559797634351613e-15,1.0956872529277462e-06,1.0956872529277462e-06
7441,0,6,0.005644104443490505,0.011503688991069794,3.3732054233551025,3.3732054233551025,6.001654488869187e-15,1.0311882761016022e-06,1.0311882761016022e-06
7442,0,6,0.00614697253331542,0.011249426752328873,3.5202693939208984,3.5202693939208984,5.755078962758724e-15,9.67598111856205e-07,9.67598111856205e-07
7443,0,6,0.005628584884107113,0.01371141616255045,3.3685643672943115,3.3685643672943115,5.5194479493597334e-15,9.902577176035265e-07,9.902577176035265e-07
7444,0,6,0.007204217836260796,0.01096948329359293,3.810997247695923,3.810997486114502,6.090995712497308e-15,9.194978929372155e-07,9.194978929372155e-07
7445,0,6,0.005289828404784203,0.011601150035858154,3.265622615814209,3.265622854232788,6.3821349125122405e-15,1.098404254662455e-06,1.098404254662455e-06
7446,0,6,0.006718034390360117,0.020370934158563614,3.68015718460083,3.68015718460083,6.2095227268724965e-15,9.614085456632893e-07,9.614085456632893e-07
7447,0,6,0.006285323295742273,0.018343187868595123,3.559664487838745,3.559664249420166,6.109873535792764e-15,9.859440979198553e-07,9.859440979198553e-07
7448,0,6,0.004039973486214876,0.011072547174990177,2.853872299194336,2.853872060775757,5.7334279535939565e-15,1.1912911759281997e-06,1.1912911759281997e-06
7449,0,6,0.004664763808250427,0.010447978973388672,3.0666210651397705,3.0666210651397705,6.353017307917427e-15,1.1670116464301827e-06,1.1670116464301827e-06
7450,0,6,0.006872689351439476,0.013174361549317837,3.722276210784912,3.722276210784912,6.498963625828184e-15,9.72430825640913e-07,9.72430825640913e-07
7451,0,6,0.009174020029604435,0.014659452252089977,4.30056095123291,4.30056095123291,6.553606144772033e-15,8.452016118098982e-07,8.452016118098982e-07
7452,0,6,0.007231208495795727,0.016006236895918846,3.818129777908325,3.818129777908325,6.373923351605084e-15,9.388538160237658e-07,9.388538160237658e-07
7453,0,6,0.006792871281504631,0.015282172709703445,3.7005984783172607,3.7005982398986816,6.18378393670428e-15,9.541143981550704e-07,9.541143981550704e-07
7454,0,6,0.004607792478054762,0.013530710712075233,3.047837018966675,3.0478367805480957,6.376368312207333e-15,1.1763600014091935e-06,1.1763600014091935e-06
7455,0,6,0.0031350995413959026,0.011686166748404503,2.5140328407287598,2.5140326023101807,6.139682319272538e-15,1.3994175560583244e-06,1.3994175560583244e-06
7456,0,6,0.0031263886485248804,0.010676912032067776,2.510537624359131,2.510537624359131,6.526255027388718e-15,1.444809299755434e-06,1.444809299755434e-06
7457,0,6,0.0038754495326429605,0.012008251622319221,2.7951576709747314,2.7951576709747314,6.096386230173634e-15,1.254224230251566e-06,1.254224230251566e-06
7458,0,6,0.007696673274040222,0.022790055721998215,3.9390978813171387,3.9390978813171387,6.920155841048069e-15,9.482140512773185e-07,9.482140512773185e-07
7459,0,6,0.007494975347071886,0.01944790594279766,3.887141466140747,3.887141466140747,6.987809209578217e-15,9.655736903368961e-07,9.655736903368961e-07
7460,0,6,0.006509790662676096,0.01629660278558731,3.6226701736450195,3.6226699352264404,6.231445210096859e-15,9.783874475033372e-07,9.783874475033372e-07
7461,0,6,0.005096855107694864,0.015231076627969742,3.2055044174194336,3.2055044174194336,6.1583373729028664e-15,1.0992098395945504e-06,1.0992098395945504e-06
7462,0,6,0.005330311134457588,0.016101134940981865,3.278095006942749,3.278095006942749,6.3078624050157735e-15,1.087839450519823e-06,1.087839450519823e-06
7463,0,6,0.009567130357027054,0.017613766714930534,4.391734600067139,4.391734600067139,6.617527486136579e-15,8.316814614772738e-07,8.316814614772738e-07
7464,0,6,0.005389954894781113,0.01679653488099575,3.29638409614563,3.29638409614563,5.5812415439607764e-15,1.017590079754882e-06,1.017590079754882e-06
7465,0,6,0.0029127816669642925,0.012675931677222252,2.423255681991577,2.423255681991577,5.952724783638095e-15,1.4295651453721803e-06,1.4295651453721803e-06
7466,0,6,0.0037884286139160395,0.013428513891994953,2.7635974884033203,2.7635977268218994,6.196556346515928e-15,1.2789266747859074e-06,1.2789266747859074e-06
7467,0,6,0.0032257388811558485,0.012457995675504208,2.5501155853271484,2.5501155853271484,6.4075844409289696e-15,1.4093943718762603e-06,1.4093943718762603e-06
7468,0,6,0.003442515153437853,0.012389936484396458,2.634408712387085,2.634408950805664,6.286455764856289e-15,1.3513410976884188e-06,1.3513410976884188e-06
7469,0,6,0.004935170989483595,0.012889948673546314,3.15425181388855,3.15425181388855,6.2508215122817744e-15,1.1254273886152077e-06,1.1254273886152077e-06
7470,0,6,0.004858354106545448,0.01744227670133114,3.1296072006225586,3.1296072006225586,5.937130907079143e-15,1.105461933548213e-06,1.105461933548213e-06
7471,0,6,0.005286782048642635,0.015304532833397388,3.2646825313568115,3.2646825313568115,6.405974231296239e-15,1.1007707598764682e-06,1.1007707598764682e-06
7472,0,6,0.00611344538629055,0.013833348639309406,3.5106558799743652,3.5106558799743652,6.177671746956893e-15,1.0052391417048057e-06,1.0052391417048057e-06
7473,0,6,0.005754329729825258,0.013691346161067486,3.405984401702881,3.4059841632843018,6.1673074518142895e-15,1.0352624713050318e-06,1.0352624713050318e-06
7474,0,6,0.005245564039796591,0.013120575807988644,3.2519311904907227,3.2519311904907227,5.770902808762855e-15,1.048879880727327e-06,1.048879880727327e-06
7475,0,6,0.008815658278763294,0.014744482934474945,4.215728282928467,4.215728282928467,6.377770998767986e-15,8.505642199452268e-07,8.505642199452268e-07
7476,0,6,0.0030449398327618837,0.012806562706828117,2.4776194095611572,2.4776194095611572,5.826471981751e-15,1.383290737067e-06,1.383290737067e-06
7477,0,6,0.003710455261170864,0.014715526252985,2.7350096702575684,2.7350096702575684,6.4343790576659385e-15,1.3168603345548036e-06,1.3168603345548036e-06
7478,0,6,0.004865097813308239,0.014258431270718575,3.1317784786224365,3.1317784786224365,5.98398749917183e-15,1.1090460247942246e-06,1.1090460247942246e-06
7479,0,6,0.0042948597110807896,0.01412972342222929,2.9425220489501953,2.9425220489501953,5.706379226972811e-15,1.1526722119015176e-06,1.1526722119015176e-06
7480,0,6,0.004796735011041164,0.014990070834755898,3.1096975803375244,3.1096973419189453,6.117063998482006e-15,1.129272163780115e-06,1.129272163780115e-06
7481,0,6,0.006779490038752556,0.01489541120827198,3.6969516277313232,3.6969516277313232,6.305096418926515e-15,9.643781595514156e-07,9.643781595514156e-07
7482,0,6,0.002960141748189926,0.01268753968179226,2.4428763389587402,2.4428765773773193,6.250673281516005e-15,1.4531389069816214e-06,1.4531389069816214e-06
7483,0,6,0.006599335931241512,0.01513674110174179,3.64750075340271,3.64750075340271,6.1168535107946134e-15,9.627508461562684e-07,9.627508461562684e-07
7484,0,6,0.006638998631387949,0.015674332156777382,3.658445119857788,3.658445119857788,5.5818014327389115e-15,9.169294230559899e-07,9.169294230559899e-07
7485,0,6,0.006397485267370939,0.018313134089112282,3.591285228729248,3.591285228729248,6.456603508135997e-15,1.0046097713711788e-06,1.0046097713711788e-06
7486,0,6,0.005870399530977011,0.013487503863871098,3.4401633739471436,3.4401633739471436,5.454248435277781e-15,9.639036306907656e-07,9.639036306907656e-07
7487,0,6,0.013189760968089104,0.017351793125271797,5.1566033363342285,5.1566033363342285,5.7884164854967585e-15,6.624626394113875e-07,6.624626394113875e-07
7488,0,6,0.004872429184615612,0.016112815588712692,3.1341373920440674,3.1341373920440674,6.05175309956749e-15,1.1144685458930326e-06,1.1144685458930326e-06
7489,0,6,0.005403684452176094,0.015863098204135895,3.300579786300659,3.300579786300659,5.87923832271668e-15,1.0430750307932612e-06,1.0430750307932612e-06
7490,0,6,0.004429280292242765,0.01295957900583744,2.9882149696350098,2.9882149696350098,6.2013954457435915e-15,1.1832544259959832e-06,1.1832544259959832e-06
7491,0,6,0.004032273776829243,0.012750099413096905,2.85115122795105,2.851151466369629,5.8601025778887844e-15,1.2055287470502662e-06,1.2055287470502662e-06
7492,0,6,0.004524510353803635,0.014444667845964432,3.020167589187622,3.020167589187622,5.952528271994332e-15,1.1470040135463933e-06,1.1470040135463933e-06
7493,0,6,0.009341989643871784,0.0180056169629097,4.339751720428467,4.339752197265625,5.695095477565963e-15,7.807838642293063e-07,7.807838642293063e-07
7494,0,6,0.00515441969037056,0.01307197567075491,3.223555564880371,3.223555564880371,5.896526688686614e-15,1.0695675882743672e-06,1.0695675882743672e-06
7495,0,6,0.004139509983360767,0.012960504740476608,2.888814926147461,2.88881516456604,5.459259482193737e-15,1.148397927863698e-06,1.148397927863698e-06
7496,0,6,0.005279417149722576,0.016160927712917328,3.2624077796936035,3.2624077796936035,5.965201578951151e-15,1.0629664757288992e-06,1.0629664757288992e-06
7497,0,6,0.004659331403672695,0.0168136116117239,3.0648345947265625,3.0648345947265625,5.93202795708841e-15,1.128339476963447e-06,1.128339476963447e-06
7498,0,6,0.003291758708655834,0.013587442226707935,2.5760796070098877,2.5760796070098877,5.251002032551164e-15,1.2630108585653943e-06,1.2630108585653943e-06
7499,0,6,0.0043827868066728115,0.012670780532062054,2.972490072250366,2.9724903106689453,5.6564805160500605e-15,1.136051309913455e-06,1.136051309913455e-06
7500,0,6,0.005590065382421017,0.014469856396317482,3.357018232345581,3.357018232345581,5.210515551738303e-15,9.654546602178016e-07,9.654546602178016e-07
7501,0,6,0.0036201332695782185,0.012518621049821377,2.7015159130096436,2.7015159130096436,4.998175826806438e-15,1.1750151998057845e-06,1.1750151998057845e-06
7502,0,6,0.006662172731012106,0.01657886430621147,3.6648247241973877,3.6648247241973877,5.0072090096724316e-15,8.669417184137274e-07,8.669417184137274e-07
7503,0,6,0.003505380591377616,0.012441406026482582,2.6583540439605713,2.6583540439605713,5.381862693671323e-15,1.2390783012961037e-06,1.2390783012961037e-06
7504,0,6,0.004997766576707363,0.012247282080352306,3.174192190170288,3.174192190170288,5.4120801705481465e-15,1.0406247383798473e-06,1.0406247383798473e-06
7505,0,6,0.00597643805667758,0.012252641841769218,3.4710946083068848,3.4710946083068848,5.263517791379794e-15,9.384623353980714e-07,9.384623353980714e-07
7506,0,6,0.0022553519811481237,0.010269512422382832,2.1323201656341553,2.1323201656341553,5.359553539906539e-15,1.5415483858305379e-06,1.5415483858305379e-06
7507,0,6,0.002608122071251273,0.011359154246747494,2.293027400970459,2.29302716255188,5.299692027458183e-15,1.4254808320401935e-06,1.4254808320401935e-06
7508,0,6,0.00624449597671628,0.016981730237603188,3.5480844974517822,3.5480844974517822,5.018455066113127e-15,8.964711355474719e-07,8.964711355474719e-07
7509,0,6,0.002897488186135888,0.013430795632302761,2.4168856143951416,2.4168856143951416,4.92075405081208e-15,1.3031817616138142e-06,1.3031817616138142e-06
7510,0,6,0.003180725034326315,0.013048650696873665,2.532259941101074,2.5322601795196533,5.405517782789294e-15,1.3036336667937576e-06,1.3036336667937576e-06
7511,0,6,0.0032054586336016655,0.010042776353657246,2.542086601257324,2.542086601257324,5.027229903930208e-15,1.2523314580903389e-06,1.2523314580903389e-06
7512,0,6,0.004090734291821718,0.012851598672568798,2.8717451095581055,2.8717451095581055,5.287119517422088e-15,1.1368650802978664e-06,1.1368650802978664e-06
7513,0,6,0.0036975941620767117,0.013026117347180843,2.7302653789520264,2.7302653789520264,4.963684645194243e-15,1.1586239452299196e-06,1.1586239452299196e-06
7514,0,6,0.006363836117088795,0.01769624464213848,3.5818281173706055,3.5818278789520264,5.043617450360737e-15,8.902492254492245e-07,8.902492254492245e-07
7515,0,6,0.0030223852954804897,0.012227009050548077,2.46842622756958,2.46842622756958,5.351841304921789e-15,1.3306894288689364e-06,1.3306894288689364e-06
7516,0,6,0.004712363239377737,0.012765921652317047,3.0822272300720215,3.0822272300720215,4.795898853287954e-15,1.0088244835060323e-06,1.0088244835060323e-06
7517,0,6,0.002957765944302082,0.009995238855481148,2.4418959617614746,2.4418959617614746,4.793821504984813e-15,1.2730897651636042e-06,1.2730897651636042e-06
7518,0,6,0.0022838576696813107,0.010342445224523544,2.1457533836364746,2.1457531452178955,5.264056080817774e-15,1.5181886965365265e-06,1.5181886965365265e-06
7519,0,6,0.002457262482494116,0.010598475113511086,2.225722312927246,2.225722551345825,4.83686814288075e-15,1.4029956219019368e-06,1.4029956219019368e-06
7520,0,6,0.0041362326592206955,0.01411404088139534,2.8876712322235107,2.8876709938049316,5.240513647081788e-15,1.1256009884164087e-06,1.1256009884164087e-06
7521,0,6,0.002112338086590171,0.009639017283916473,2.0636069774627686,2.0636069774627686,4.673798630424773e-15,1.4874873386361287e-06,1.4874873386361287e-06
7522,0,6,0.0037271976470947266,0.011141007766127586,2.741173267364502,2.741173028945923,5.118899197613857e-15,1.1719175745383836e-06,1.1719175745383836e-06
7523,0,6,0.003256001742556691,0.009132454171776772,2.5620498657226562,2.5620498657226562,4.802393478411026e-15,1.2144693073423696e-06,1.2144693073423696e-06
7524,0,6,0.0037805596366524696,0.013148249126970768,2.760725736618042,2.760725975036621,5.22274374288134e-15,1.1753611488529714e-06,1.1753611488529714e-06
7525,0,6,0.0024082998279482126,0.010149044916033745,2.2034366130828857,2.2034363746643066,5.046962383469444e-15,1.4476371461569215e-06,1.4476371461569215e-06
7526,0,6,0.0026538516394793987,0.01245801616460085,2.313042163848877,2.313042163848877,4.6921347761504605e-15,1.3296794350026175e-06,1.3296794350026175e-06
7527,0,6,0.0022053958382457495,0.010354079306125641,2.108572483062744,2.108572483062744,5.323732516567155e-15,1.5536916180280969e-06,1.5536916180280969e-06
7528,0,6,0.003723926143720746,0.013441760092973709,2.7399699687957764,2.7399699687957764,5.3933857298857704e-15,1.203455894938088e-06,1.203455894938088e-06
7529,0,6,0.004400274716317654,0.014758698642253876,2.978414535522461,2.978414535522461,4.5971811122138325e-15,1.0221294814982684e-06,1.0221294814982684e-06
7530,0,6,0.004876472055912018,0.01644899882376194,3.135437250137329,3.135437250137329,5.075879664772232e-15,1.0202410294368747e-06,1.0202410294368747e-06
7531,0,6,0.0026287257205694914,0.011633047834038734,2.3020665645599365,2.3020668029785156,4.9859827875307124e-15,1.3772180409432622e-06,1.3772180409432622e-06
7532,0,6,0.0030153212137520313,0.011311625130474567,2.4655399322509766,2.4655399322509766,4.997723934729078e-15,1.2874172625743086e-06,1.2874172625743086e-06
7533,0,6,0.0021397648379206657,0.010045811533927917,2.076960563659668,2.076960563659668,4.971936016649921e-15,1.5243326743075158e-06,1.5243326743075158e-06
7534,0,6,0.0029072072356939316,0.010373683646321297,2.420935869216919,2.420935869216919,5.3545132703539024e-15,1.3571316230809316e-06,1.3571316230809316e-06
7535,0,6,0.005532373674213886,0.010516789741814137,3.3396506309509277,3.3396503925323486,5.175155314322225e-15,9.67177015809284e-07,9.67177015809284e-07
7536,0,6,0.006616223603487015,0.017193516716361046,3.6521646976470947,3.6521646976470947,5.1390996628564514e-15,8.813297540655185e-07,8.813297540655185e-07
7537,0,6,0.002592563396319747,0.011571724899113178,2.286177396774292,2.286177396774292,5.166372429692145e-15,1.411653670402302e-06,1.411653670402302e-06
7538,0,6,0.002385237952694297,0.01111423596739769,2.1928608417510986,2.1928608417510986,5.464727079868264e-15,1.5136254205572186e-06,1.5136254205572186e-06
7539,0,6,0.0024596157018095255,0.011617918498814106,2.22678804397583,2.22678804397583,5.4479299930077375e-15,1.4882714367558947e-06,1.4882714367558947e-06
7540,0,6,0.003530059242621064,0.012278645299375057,2.6676955223083496,2.6676955223083496,4.7416912857625206e-15,1.1589792165977997e-06,1.1589792165977997e-06
7541,0,6,0.003042794531211257,0.010515131987631321,2.4767465591430664,2.4767465591430664,5.241133675199178e-15,1.3124305269229808e-06,1.3124305269229808e-06
7542,0,6,0.00324569595977664,0.011949669569730759,2.5579919815063477,2.5579919815063477,5.015524332115627e-15,1.2430948572728084e-06,1.2430948572728084e-06
7543,0,6,0.00325362803414464,0.011252581141889095,2.5611159801483154,2.5611157417297363,5.021326507804319e-15,1.2422965482983273e-06,1.2422965482983273e-06
7544,0,6,0.0036722717341035604,0.010802272707223892,2.720900297164917,2.720900535583496,4.9274151179092875e-15,1.158356326413923e-06,1.158356326413923e-06
7545,0,6,0.0027524640318006277,0.010118488222360611,2.3556246757507324,2.3556246757507324,4.983699186704915e-15,1.3455971838993719e-06,1.3455971838993719e-06
7546,0,6,0.003128190990537405,0.010767624713480473,2.511261224746704,2.511261224746704,5.227518044088539e-15,1.2927100669912761e-06,1.2927100669912761e-06
7547,0,6,0.0038626929745078087,0.010628091171383858,2.790553331375122,2.790553331375122,4.967230748627923e-15,1.1339974435031763e-06,1.1339974435031763e-06
7548,0,6,0.00405260780826211,0.011495954357087612,2.8583312034606934,2.8583309650421143,4.9203974499412856e-15,1.101876364373311e-06,1.101876364373311e-06
7549,0,6,0.0028139466885477304,0.008879092521965504,2.381788492202759,2.381788492202759,5.001511019036252e-15,1.3331919035408646e-06,1.3331919035408646e-06
7550,0,6,0.0025404412299394608,0.01051818672567606,2.2630796432495117,2.2630796432495117,4.545072492331695e-15,1.3375678236116073e-06,1.3375678236116073e-06
7551,0,6,0.00259174732491374,0.011803580448031425,2.2858176231384277,2.2858176231384277,5.0121014719757724e-15,1.3906363847127068e-06,1.3906363847127068e-06
7552,0,6,0.003097622189670801,0.01255760621279478,2.4989609718322754,2.4989609718322754,5.1688677887547566e-15,1.2917649883092963e-06,1.2917649883092963e-06
7553,0,6,0.0024570648092776537,0.01100223883986473,2.225633144378662,2.225633144378662,5.172417703836699e-15,1.4509032553178258e-06,1.4509032553178258e-06
7554,0,6,0.0026320803444832563,0.012121469713747501,2.303534984588623,2.303534984588623,4.984064681421655e-15,1.3760756019109976e-06,1.3760756019109976e-06
7555,0,6,0.002523127244785428,0.012105854228138924,2.255354642868042,2.255354642868042,5.012391580760207e-15,1.4094605376158142e-06,1.4094605376158142e-06
7556,0,6,0.0028344467282295227,0.010385675355792046,2.390448570251465,2.390448570251465,4.716428528110661e-15,1.2899488410766935e-06,1.2899488410766935e-06
7557,0,6,0.0025574802421033382,0.00970557052642107,2.270656108856201,2.2706563472747803,5.1793663386195e-15,1.4230894294087193e-06,1.4230894294087193e-06
7558,0,6,0.0028827700298279524,0.010395675897598267,2.4107391834259033,2.4107394218444824,5.042486237859679e-15,1.3225659358795383e-06,1.3225659358795383e-06
7559,0,6,0.0037119127810001373,0.011482049711048603,2.735546827316284,2.735546827316284,4.69212418823862e-15,1.124309505939891e-06,1.124309505939891e-06
7560,0,6,0.0027033810038119555,0.008361046202480793,2.334527015686035,2.334527015686035,5.385358822161115e-15,1.4114116311247926e-06,1.4114116311247926e-06
7561,0,6,0.001561829005368054,0.007051493041217327,1.7744426727294922,1.7744426727294922,4.894710752299325e-15,1.7702997183732805e-06,1.7702997183732805e-06
7562,0,6,0.0020640294533222914,0.006825503893196583,2.0398736000061035,2.0398733615875244,4.923778381950251e-15,1.5445120880031027e-06,1.5445120880031027e-06
7563,0,6,0.002257390646263957,0.00987904705107212,2.133283853530884,2.133283853530884,4.8291902127303634e-15,1.4626275515183806e-06,1.4626275515183806e-06
7564,0,6,0.002657257253304124,0.009879902936518192,2.314525842666626,2.314526081085205,4.854504215875532e-15,1.3516231547328061e-06,1.3516231547328061e-06
7565,0,6,0.0019442648626863956,0.009645577520132065,1.9798073768615723,1.9798073768615723,5.19002328364538e-15,1.633830265745928e-06,1.633830265745928e-06
7566,0,6,0.003590012202039361,0.012244523502886295,2.690253496170044,2.690253496170044,5.508448803023163e-15,1.238701656802732e-06,1.238701656802732e-06
7567,0,6,0.003175753401592374,0.01241432037204504,2.530280351638794,2.530280351638794,4.758450679656894e-15,1.2240789146744646e-06,1.2240789146744646e-06
7568,0,6,0.00326517247594893,0.011806291528046131,2.56565523147583,2.565655469894409,5.368190311353218e-15,1.2822150665670051e-06,1.2822150665670051e-06
7569,0,6,0.002617492573335767,0.011372536420822144,2.297142744064331,2.297142744064331,4.9269869427544504e-15,1.371980602016265e-06,1.371980602016265e-06
7570,0,6,0.002567289862781763,0.011002248153090477,2.2750067710876465,2.2750067710876465,5.457537464211969e-15,1.4580114111595321e-06,1.4580114111595321e-06
7571,0,6,0.0025462459307163954,0.010686401277780533,2.2656636238098145,2.2656636238098145,5.308749774279647e-15,1.4439293636314687e-06,1.4439293636314687e-06
7572,0,6,0.002091649454087019,0.008245219476521015,2.053476333618164,2.053476333618164,5.413778895123865e-15,1.6088139318526373e-06,1.6088139318526373e-06
7573,0,6,0.0023523555137217045,0.008700460195541382,2.1776933670043945,2.1776933670043945,4.854232318299463e-15,1.4365105016622692e-06,1.4365105016622692e-06
7574,0,6,0.005076139234006405,0.010665638372302055,3.1989834308624268,3.1989834308624268,5.553859086358413e-15,1.0459975783305708e-06,1.0459975783305708e-06
7575,0,6,0.002572819124907255,0.010156908072531223,2.2774555683135986,2.2774553298950195,4.742397287724057e-15,1.3576703850048943e-06,1.3576703850048943e-06
7576,0,6,0.004383076913654804,0.011915083043277264,2.9725887775421143,2.9725887775421143,4.7254617109766545e-15,1.0383232620370109e-06,1.0383232620370109e-06
7577,0,6,0.0034706757869571447,0.011958705261349678,2.6451621055603027,2.6451621055603027,5.466034051705877e-15,1.2549578514153836e-06,1.2549578514153836e-06
7578,0,6,0.0028165127150714397,0.013856186531484127,2.3828742504119873,2.3828742504119873,5.310526425886513e-15,1.3731339549849508e-06,1.3731339549849508e-06
7579,0,6,0.0030187589582055807,0.013780616223812103,2.466945171356201,2.466944932937622,5.477212345510792e-15,1.3469937130139442e-06,1.3469937130139442e-06
7580,0,6,0.004638408310711384,0.014278540387749672,3.057945489883423,3.057945489883423,5.386640383010311e-15,1.0776419685498695e-06,1.0776419685498695e-06
7581,0,6,0.004526339005678892,0.014024323783814907,3.020777940750122,3.020778179168701,5.3650224081304865e-15,1.0887099506362574e-06,1.0887099506362574e-06
7582,0,6,0.00495049636811018,0.014030187390744686,3.1591455936431885,3.1591453552246094,5.45855686836399e-15,1.0500610869712546e-06,1.0500610869712546e-06
7583,0,6,0.0049710944294929504,0.014576493762433529,3.165710687637329,3.165710687637329,5.466682031910527e-15,1.0486629662409541e-06,1.0486629662409541e-06
7584,0,6,0.003759157843887806,0.012885339558124542,2.7529006004333496,2.7529006004333496,5.755022211551258e-15,1.23730910672748e-06,1.23730910672748e-06
7585,0,6,0.004169210325926542,0.01269820611923933,2.8991599082946777,2.8991599082946777,5.507171900855177e-15,1.1493104921100894e-06,1.1493104921100894e-06
7586,0,6,0.007444142829626799,0.015858087688684464,3.8739373683929443,3.8739373683929443,5.730100808177142e-15,8.773518516136392e-07,8.773518516136392e-07
