window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
202,0.14313339255029456,0.507070079748826,0.12045586045694552,0.17568646321292844,0.09572793991709598,0.15612922677453872,15.001668930053711
203,0.1438124175116638,0.4952838481784112,0.1322584013552205,0.1841191794728192,0.09722603341747463,0.14930708687806835,15.85815715789795
204,0.15090897195403147,0.5154957270181479,0.12273657691027062,0.17884502692568163,0.1027225014878043,0.16862808551178626,16.369417190551758
205,0.16090333932073733,0.47556862043991593,0.12897345939823546,0.17848705383276126,0.10613516238642338,0.19343974394024105,18.169143676757812
206,0.1665476073622134,0.48906689426588945,0.14166919163920466,0.19129743487158818,0.11356491186081986,0.19125136685522987,16.7785587310791
207,0.1577348601132388,0.4296371028747218,0.13937930660150383,0.18084470606910638,0.11422263097157474,0.17558694540081074,16.413602828979492
208,0.16937888542794777,0.4930772796441578,0.14924866463547504,0.198367038208144,0.1358276349775913,0.17337159588933798,16.24178123474121
209,0.15981572419609333,0.49636494404096365,0.1368509961201004,0.18821013153736657,0.13687338663087978,0.1550451631420411,16.78550910949707
210,0.1533379540187184,0.4938991302651422,0.12270134223831486,0.17572959767071877,0.13220857033692832,0.15223347654478436,17.678590774536133
211,0.14747163891389378,0.4689991658702879,0.1141057754433462,0.16480483121862358,0.11008760137945825,0.16501612848988623,19.401023864746094
212,0.1488569984120359,0.4884004089219143,0.12443563431680572,0.1764306021175355,0.1041011421772039,0.16389146937520166,18.34077262878418
213,0.14946761118782018,0.4462711045060457,0.13577604064611057,0.180132478340387,0.11649244966492733,0.1514891187618555,18.918407440185547
214,0.15521693962139252,0.46688858343476863,0.15459403261413743,0.19920753987422762,0.1116247692219918,0.15486831349963748,18.98540687561035
